ITEMID,LABEL,ABBREVIATION,UNITNAME,PARAM_TYPE,LOWNORMALVALUE,HIGHNORMALVALUE,LINKSTO,CATEGORY,FLUID,COUNT,USE_IN_BENCHMARK
227028,Non-Operative Hematology (HEMATO),Hematology Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227029,Non-Operative Metabolic/Endocrine (METAB/ENDO),Metabolic/Endocrine Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227030,Non-Operative Musculoskeletal/Skin (MUSKELSKIN),Musculoskeletal/Skin Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227031,Non-Operative Neurologic (NEUROLOGIC),Neurologic Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227032,Non-Operative Respiratory (RESPIRAT),Respiratory Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227033,Non-Operative Transplant (TRANSPLANT),Transplant Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227034,Non-Operative Trauma (TRAUMA),Trauma Non-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227035,OxygenScore_ApacheIV,OxygenScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227036,PCO2_ApacheIV,PCO2_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,5,0
227037,PH_ApacheIV,PH_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,5,0
227038,PHPaCO2Score_ApacheIV,PHPaCO2Score_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227039,PO2_ApacheIV,PO2_ApacheIV,mmHg,Numeric,,,chartevents,Scores - APACHE IV (2),,1,0
227040,Post-Operative Cardiovascular (CARDIOVASC),Cardiovascular Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227041,Post-Operative Gastrointestinal (GI),Gastrointestinal Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227042,Post-Operative Genitourinary (GENITOURIN),Genitourinary Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227043,Post-Operative Hematology (HEMATO),Hematology Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227044,Post-Operative Metabolic/Endocrine (METAB/ENDO),Metabolic/Endocrine Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227045,Post-Operative Musculoskeletal/Skin (MUSKELSKIN),Musculoskeletal/Skin Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227046,Post-Operative Neurologic (NEUROLOGIC),Neurologic Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227047,Post-Operative Respiratory (RESPIRAT),Respiratory Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227048,Post-Operative Transplant (TRANSPLANT),Transplant Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227049,Post-Operative Trauma (TRAUMA),Trauma Post-Operative,,Text,,,chartevents,Scores - APACHE IV,,0,0
227050,RR_ApacheIV,RR_ApacheIV,insp/min,Numeric,,,chartevents,Scores - APACHE IV (2),,7,0
227051,RRScore_ApacheIV,RRScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227052,Sodium_ApacheIV,Sodium_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227053,SodiumScore_ApacheIV,SodiumScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227054,TemperatureF_ApacheIV,TemperatureF_ApacheIV,°F,Numeric,,,chartevents,Scores - APACHE IV (2),,7,0
227055,TempScore_ApacheIV,TempScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227056,Thrombolytic therapy,Thrombolytic therapy,,Checkbox,,,chartevents,Scores - APACHE IV,,0,0
227057,Type of admission,Type of admission,,Text,,,chartevents,Scores - APACHE IV,,0,0
227059,UrineScore_ApacheIV,UrineScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227060,Use A-aDO2,Use A-aDO2,,Checkbox,,,chartevents,Scores - APACHE IV (2),,8,0
227061,Ventilated at any time during ICU Day 1,Ventilated at any time during ICU Day 1,,Checkbox,,,chartevents,Scores - APACHE IV,,0,0
227062,WBC_ApacheIV,WBC_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227063,WBCScore_ApacheIV,WBCScore_ApacheIV,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227066,Cerebral Perfusion Pressure,CPP,mmHg,Numeric,,,chartevents,Hemodynamics,,171272,0
227070,PACU Packed RBC Intake,PACU Packed RBC Intake,mL,Solution,,,inputevents,Blood Products/Colloids,,197,0
227071,PACU Platelet Intake,PACU Platelet Intake,mL,Solution,,,inputevents,Blood Products/Colloids,,26,0
227072,PACU FFP Intake,PACU FFP Intake,mL,Solution,,,inputevents,Blood Products/Colloids,,41,0
227073,Anion gap,Anion gap,,Numeric,,,chartevents,Labs,,589816,0
227074,IVF ingredient,IVF ingredient,mL,Ingredient,,,ingredientevents,Ingredients,,4165705,0
227075,Oral/Gastric Ingredient,Oral/Gastric Ingredient,mL,Ingredient,,,ingredientevents,Ingredients,,1272287,0
227079,Parenteral Nutrition Ingredient,Parenteral Nutrition Ingredient,mL,Ingredient,,,ingredientevents,Ingredients,,13750,0
227080,Supplement Ingredient,Supplement Ingredient,mL,Ingredient,,,ingredientevents,Ingredients,,4315,0
227088,Admit from,Admit from,,Text,,,chartevents,General,,0,0
227089,Discharge to,Discharge to,,Text,,,chartevents,General,,0,0
227090,Lipids 10%,Lipids 10%,mL,Solution,,,inputevents,Nutrition - Parenteral,,1,0
227091,Ensure (1/4),Ensure (1/4),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227092,Ensure Plus (1/4),Ensure Plus (1/4),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227100,Catheter insertion length (PICC),Catheter insertion length (PICC),cm,Numeric,,,chartevents,PICC Line Insertion,,0,0
227105,Catheter insertion length (CVL),Catheter insertion length (CVL),cm,Numeric,,,chartevents,CVL Insertion,,0,0
227111,PCA  dose units,PCA dose units,,Text,,,chartevents,Pain/Sedation,,47178,0
227113,PCA 1 hour limit units,PCA 1 hour limit units,,Text,,,chartevents,Pain/Sedation,,45849,0
227115,PCA bolus units,PCA bolus units,,Text,,,chartevents,Pain/Sedation,,3585,0
227117,PCA total dose units,PCA total dose units,,Text,,,chartevents,Pain/Sedation,,26771,0
227119,Epidural Location,Epidural Location,,Text,,,chartevents,Pain/Sedation,,22828,0
227120,Motor Deficit,Motor Deficit,,Text,,,chartevents,Pain/Sedation,,17976,0
227121,Pupil Response Right,Pupil Response R,,Text,,,chartevents,Neurological,,1679873,0
227122,Neuro Drain Landmark,Neuro Drain Landmark,,Text,,,chartevents,Neurological,,1,0
227124,Dialysis Catheter Type,Dialysis Catheter Type,,Text,,,chartevents,Access Lines - Invasive,,58812,0
227125,Indwelling (PortaCath) Port Type,Indwelling (PortaCath) Port Type,,Text,,,chartevents,Access Lines - Invasive,,19204,0
227126,Indwelling (PortaCath) Port #1 Date Accessed,Indwelling (PortaCath) Port #1 Date Accessed,,Date and time,,,datetimeevents,Access Lines - Invasive,,29180,0
227127,Indwelling (PortaCath) Port #1,Indwelling (PortaCath) Port #1,,Text,,,chartevents,Access Lines - Invasive,,9317,0
227128,Indwelling (PortaCath) Port #2,Indwelling (PortaCath) Port #2,,Text,,,chartevents,Access Lines - Invasive,,3034,0
227129,Pheresis Catheter Type,Pheresis Catheter Type,,Text,,,chartevents,Access Lines - Invasive,,1577,0
227130,Trach Care,Trach Care,,Checkbox,,,chartevents,Respiratory,,62182,0
227131,Cont. Neb Med Dose,Cont. Neb Med Dose,,Text,,,chartevents,Respiratory,,18996,0
227133,Small Volume Neb Drug #2,SV Neb Drug #2,,Text,,,chartevents,Respiratory,,12222,0
227134,ATC Tube #,ATC Tube #,,Text,,,chartevents,Respiratory,,718,0
227187,Pinsp (Draeger only),Pinsp (Draeger only),cmH2O,Numeric,,,chartevents,Respiratory,,6023,0
227194,Extubation,Extubation,,Processes,,,procedureevents,1-Intubation/Extubation,,25483,0
227197,Indwelling (PortaCath) Port #2 Date Accessed,Indwelling (PortaCath) Port #2 Date Accessed,,Date and time,,,datetimeevents,Access Lines - Invasive,,4189,0
227198,Indwelling (PortaCath) Port #1 Date De-accessed,Indwelling (PortaCath) Port #1 Date De-accessed,,Date and time,,,datetimeevents,Access Lines - Invasive,,765,0
227199,Indwelling (PortaCath) Port #2 Date De-accessed,Indwelling (PortaCath) Port #2 Date De-accessed,,Date and time,,,datetimeevents,Access Lines - Invasive,,87,0
227210,Propofol (Intubation),Propofol (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227211,Ketamine (Intubation),Ketamine (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227212,Etomidate (Intubation),Etomidate (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227213,Vecuronium (Intubation),Vecuronium (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227214,Cis-atracurium (Intubation),Cis-atracurium (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227215,Succynlocholine (Intubation),Succynlocholine (Intubation),mg,Numeric,,,chartevents,Intubation,,0,0
227239,ABP Alarm Source,ABP Alarm Source,,Text,,,chartevents,Alarms,,265634,0
227240,NBP Alarm Source,NBP Alarm Source,,Text,,,chartevents,Alarms,,623295,0
227241,PAP Alarm Source,PAP Alarm Source,,Text,,,chartevents,Alarms,,35422,0
227287,O2 Flow (additional cannula),O2 Flow (additional cannula),L/min,Numeric,,,chartevents,Respiratory,,44464,0
227288,Pupil Response Left,Pupil Response L,,Text,,,chartevents,Neurological,,1674233,0
227290,CRRT mode,CRRT mode,,Text,,,chartevents,Dialysis,,203035,0
227292,Arterial Line Dressing Occlusive,Arterial Line Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,342105,0
227293,Multi Lumen Dressing Occlusive,Multi Lumen Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,281753,0
227341,History of falling (within 3 mnths),History of falling (within 3 mnths)*,,Text,,,chartevents,Restraint/Support Systems,,786358,0
227342,Secondary diagnosis,Secondary diagnosis,,Text,,,chartevents,Restraint/Support Systems,,787021,0
227343,Ambulatory aid,Ambulatory aid,,Text,,,chartevents,Restraint/Support Systems,,783537,0
227344,IV/Saline lock,IV/Saline lock,,Text,,,chartevents,Restraint/Support Systems,,783129,0
227345,Gait/Transferring,Gait/Transferring,,Text,,,chartevents,Restraint/Support Systems,,783176,0
227346,Mental status,Mental status,,Text,,,chartevents,Restraint/Support Systems,,780771,0
227348,Low risk (25-50) interventions,Low risk (25-50) interventions,,Checkbox,,,chartevents,Restraint/Support Systems,,1995,0
227349,High risk (>51) interventions,High risk (>51) interventions,,Checkbox,,,chartevents,Restraint/Support Systems,,285567,0
227350,Cordis/Introducer Dressing Occlusive,Cordis/Introducer Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,59617,0
227351,PA Catheter Dressing Occlusive,PA Catheter Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,27159,0
227352,CCO PAC Dressing Occlusive,CCO PAC Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,17470,0
227353,Trauma Line Dressing Occlusive,Trauma Line Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,7627,0
227354,Triple Introducer Dressing Occlusive,Triple Introducer Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,529,0
227355,IABP Dressing Occlusive,IABP Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,5637,0
227356,Sheath Line Dressing Occlusive,Sheath Line Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,6025,0
227357,Dialysis Catheter Dressing Occlusive,Dialysis Catheter Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,64362,0
227358,PICC Line Dressing Occlusive,PICC Line Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,174856,0
227359,Tunneled (Hickman) Dressing Occlusive,Tunneled (Hickman) Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,6880,0
227360,Indwelling Port (PortaCath) Dressing Occlusive,Indwelling Port (PortaCath) Dressing Occlusive_201,,Checkbox,,,chartevents,Access Lines - Invasive,,19954,0
227361,Indwelling (PortaCath) Dressing Change,Indwelling (PortaCath) Dressing Change,,Date and time,,,datetimeevents,Access Lines - Invasive,,19154,0
227362,Pheresis Catheter Dressing Occlusive,Pheresis Catheter Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,1957,0
227363,ICP Line Dressing Occlusive,ICP Line Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,41565,0
227364,RIC Dressing Occlusive,RIC Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,2016,0
227365,14 Gauge Dressing Occlusive,14 Gauge Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,6461,0
227366,16 Gauge Dressing Occlusive,16 Gauge Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,111652,0
227367,18 Gauge Dressing Occlusive,18 Gauge Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,456090,0
227368,20 Gauge Dressing Occlusive,20 Gauge Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,696149,0
227369,22 Gauge Dressing Occlusive,22 Gauge Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Peripheral,,188329,0
227370,Peptamen VHP (Full),Peptamen VHP (Full),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227371,Peptamen VHP (3/4),Peptamen VHP (3/4),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227372,Peptamen VHP (2/3),Peptamen VHP (2/3),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227373,Peptamen VHP (1/4),Peptamen VHP (1/4),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227374,Peptamen VHP (1/2),Peptamen VHP (1/2),mL,Solution,,,inputevents,Nutrition - Enteral,,0,0
227375,Daily Wake Up,Daily Wake Up,,Text,,,chartevents,Pain/Sedation,,244268,0
227418,Midline Dressing Occlusive,Midline Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,12459,0
227419,Presep Catheter Dressing Occlusive,Presep Catheter Dressing Occlusive,,Checkbox,,,chartevents,Access Lines - Invasive,,593,0
227428,SOFA Score,SOFA Score,,Numeric,,,chartevents,General,,7,0
227438,Volume not removed,Volume not removed,mL,Numeric,,,chartevents,Dialysis,,0,0
227439,Indwelling Port (PortaCath) placed in outside facility,Indwelling Port placed in outside facility,,Checkbox,,,chartevents,Access Lines - Invasive,,14239,0
227440,Digoxin,Digoxin,,Numeric with tag,,,chartevents,Labs,,2783,0
227441,LDL measured,LDL measured,,Numeric with tag,,,chartevents,Labs,,570,0
227443,HCO3 (serum),HCO3 (serum),,Numeric with tag,,,chartevents,Labs,,592372,0
227444,C Reactive Protein (CRP),C Reactive Protein (CRP),,Numeric with tag,,,chartevents,Labs,,7115,0
227445,CK-MB,CK-MB,,Numeric with tag,,,chartevents,Labs,,59168,0
227446,Brain Natiuretic Peptide (BNP),Brain Natiuretic Peptide (BNP),,Numeric with tag,,,chartevents,Labs,,5349,0
227447,Gentamicin (Random),Gentamicin (Random),,Numeric with tag,,,chartevents,Labs,,493,0
227448,Gentamicin (Peak),Gentamicin (Peak),,Numeric with tag,,,chartevents,Labs,,132,0
227449,Gentamicin (Trough),Gentamicin (Trough),,Numeric with tag,,,chartevents,Labs,,356,0
227450,Tobramycin (Peak),Tobramycin (Peak),,Numeric with tag,,,chartevents,Labs,,86,0
227451,Tobramycin (Random),Tobramycin (Random),,Numeric with tag,,,chartevents,Labs,,961,0
227452,Tobramycin (Trough),Tobramycin (Trough),,Numeric with tag,,,chartevents,Labs,,397,0
227453,Vancomycin (Peak),Vancomycin (Peak),,Numeric with tag,,,chartevents,Labs,,18,0
227454,Vancomycin (Random),Vancomycin (Random),,Numeric with tag,,,chartevents,Labs,,20020,0
227455,Vancomycin (Trough),Vancomycin (Trough),,Numeric with tag,,,chartevents,Labs,,20092,0
227458,Procan,Procan,,Numeric with tag,,,chartevents,Labs,,3,0
227459,Procan Napa,Procan Napa,,Numeric with tag,,,chartevents,Labs,,3,0
227460,Phenobarbital,Phenobarbital,,Numeric with tag,,,chartevents,Labs,,1631,0
227461,Phenytoin (Dilantin),Phenytoin (Dilantin),,Numeric with tag,,,chartevents,Labs,,8819,0
227462,FK506,FK506,,Numeric with tag,,,chartevents,Labs,,7574,0
227463,Cortisol,Cortisol,,Numeric with tag,,,chartevents,Labs,,7273,0
227464,Potassium (whole blood),Potassium (whole blood),,Numeric with tag,,,chartevents,Labs,,174218,0
227465,Prothrombin time,PT,,Numeric with tag,,,chartevents,Labs,,365941,0
227466,PTT,PTT,,Numeric with tag,,,chartevents,Labs,,401968,0
227467,INR,INR,,Numeric with tag,,,chartevents,Labs,,365966,0
227468,Fibrinogen,Fibrinogen,,Numeric with tag,,,chartevents,Labs,,66615,0
227469,Thrombin,Thrombin,,Numeric with tag,,,chartevents,Labs,,380,0
227470,Sed Rate,Sed Rate,,Numeric with tag,,,chartevents,Labs,,959,0
227471,Specific Gravity (urine),Specific Gravity (urine),,Numeric with tag,,,chartevents,Labs,,50871,0
227472,Incision Site #1,Incision Site #1,,Text,,,chartevents,Skin - Incisions,,150121,0
227473,Incision Site #2,Incision Site #2,,Text,,,chartevents,Skin - Incisions,,60013,0
227474,Incision Site #3,Incision Site #3,,Text,,,chartevents,Skin - Incisions,,19176,0
227475,Incision Site #4,Incision Site #4,,Text,,,chartevents,Skin - Incisions,,6559,0
227476,Incision Site #5,Incision Site #5,,Text,,,chartevents,Skin - Incisions,,2089,0
227477,Incision Site #6,Incision Site #6,,Text,,,chartevents,Skin - Incisions,,776,0
227485,Print Job,Print Job,,Text,,,chartevents,General,,0,0
227486,Printer,Printer,,Text,,,chartevents,General,,0,0
227487,GU Irrigant Type,GU Irrigant Type,,Text,,,outputevents,Output,,0,0
227488,GU Irrigant Volume In,GU Irrigant Volume In,mL,Numeric,,,outputevents,Output,,7199,0
227489,GU Irrigant/Urine Volume Out,GU Irrigant/Urine Volume Out,mL,Numeric,,,outputevents,Output,,7201,0
227510,TF Residual,TF Residual,mL,Numeric,,,outputevents,Output,,120458,0
227511,TF Residual Output,TF Residual Output,mL,Numeric,,,outputevents,Output,,12001,0
227516,PO2 (Mixed Venous),PO2 (Mixed Venous),mmHg,Numeric,,,chartevents,Labs,,9874,0
227517,Humidification,Humidification,,Text,,,chartevents,Respiratory,,765256,0
227518,Nutren 2.0 (3/4),Nutren 2.0 (3/4),mL,Solution,,,inputevents,Nutrition - Enteral,,83,0
227519,Urine output_ApacheIV,Urine output,,Numeric,,,chartevents,Scores - APACHE IV (2),,8,0
227520,Methadone Hydrochloride,Methadone Hydrochloride,mg,Solution,,,inputevents,Medications,,2111,0
227521,KCL Bolus),KCL (Bolus),mL,Numeric,,,chartevents,Medications,,0,0
227522,KCL (Bolus),KCL (Bolus),mL,Solution,,,inputevents,Medications,,115102,0
227523,Magnesium Sulfate (Bolus),Magnesium Sulfate (Bolus),mL,Solution,,,inputevents,Medications,,58805,0
227524,Magnesium Sulfate (OB-GYN),Magnesium Sulfate (OB-GYN),grams,Solution,,,inputevents,Medications,,143,0
227525,Calcium Gluconate (CRRT),Calcium Gluconate (CRRT),grams,Solution,,,inputevents,Medications,,47378,0
227526,Citrate,Citrate,mmol,Solution,,,inputevents,Medications,,43273,0
227527,ADA-A (500ml),ADA-A (500ml),mL,Numeric,,,chartevents,Medications,,0,0
227528,ACD-A Citrate (500ml),ACD-A Citrate (500ml),mL,Solution,,,inputevents,Medications,,736,0
227529,ACD-A Citrate (1000ml),ACD-A Citrate (1000ml),mL,Solution,,,inputevents,Medications,,42375,0
227530,IV Immune Globulin (IVIG),IVIG,mL,Solution,,,inputevents,Blood Products/Colloids,,2238,0
227531,Mannitol,Mannitol,grams,Solution,,,inputevents,Medications,,2214,0
227532,Plasma Pheresis,Plasma Pheresis,mL,Solution,,,inputevents,Blood Products/Colloids,,146,0
227533,Sodium Bicarbonate 8.4% (Amp),Sodium Bicarbonate 8.4% (Amp),mL,Solution,,,inputevents,Fluids/Intake,,6646,0
227534,Cyclosporine,Cyclosporine,mg,Solution,,,inputevents,Medications,,45,0
227535,Vitamin K (Phytonadione),Vitamin K (Phytonadione),mg,Solution,,,inputevents,Medications,,2994,0
227536,KCl (CRRT),KCl (CRRT),mEq.,Solution,,,inputevents,Medications,,72419,0
227537,ART Blood Pressure Alarm - High,ART BP Alarm - High,mmHg,Numeric,,,chartevents,Alarms,,24892,0
227538,ART Blood Pressure Alarm - Low,ART BP Alarm - Low,mmHg,Numeric,,,chartevents,Alarms,,24957,0
227539,ART Blood Pressure Alarm Source,ART BP Alarm Source,,Text,,,chartevents,Alarms,,24884,0
227541,SvO2 Calibrated,SvO2 Calibrated,,Date and time,,,datetimeevents,Hemodynamics,,7761,0
227542,ScvO2 (Presep) Calibrated,ScvO2 (Presep) Calibrated,,Date and time,,,datetimeevents,Hemodynamics,,123,0
227543,CO (Arterial),CO (Arterial),L/min,Numeric,4,8,chartevents,Hemodynamics,,19704,0
227546,SVV (Arterial),SVV (Arterial),%,Numeric,11,15,chartevents,Hemodynamics,,17557,0
227547,SV (Arterial),SV (Arterial),mL/beat,Numeric,60,100,chartevents,Hemodynamics,,13522,0
227549,ScvO2 (Presep),ScvO2 (Presep),%,Numeric,,,chartevents,Hemodynamics,,2428,0
